,Unnamed: 0,Title,Condition,eBKP_H,eBKP_H_EN,MateriuumCategory,Category,Category_1,Subcategory,Description,Material,Length,Width,Height,Diameter,Weight,Color,Energy_Efficiency,Availability,FirstPrice,PriceOnDemand,Quantity,Saved,LastPrice,LastUpOn,PriceChange,Sold,SoldAfter,Location,Provider,Store,ID,Country,Language,Imagefile,URL,eBKP_H_Generalized,ElementType,Price,Stock,Dimensions,material,dim,quantity_n
4776,4777,Warmwasserboiler / Wassererwärmer,"used, cleaned & tested","['D05.02', 'D08.01']",Building services,Sanitaires,Gebäudetechnik & Sanitär,Wasseranlagen,Warmwasseraufbereitung,"Hersteller: Hoval
Modell: CombiVal CR 300 (1 Register)
inkl. Heizregister mit 1,28m² Heizfläche
Inhalt 316 Liter

Einsatzbereich: Aufheizen mit einer Wärmequelle, ideal Gas-, Öl oder Biomassekessel- für Neubau oder Sanierung

Nicht geeignet für Wärmepumpen!",gemischt,65,65,200,,,,,31.05.2023,,,,,,1970-01-01 00:28:15.168,,,,"Brügg, 2555",,useagain,92651,CH,de,1_%28399%29_570x570.jpg,https://www.useagain.ch/de/warmwasserboiler-wassererwaermer-92651,D,boiler,350,,,"{'score': 1.730565054458566e-05, 'start': 182, 'end': 198, 'answer': ' Biomassekessel-'}","{'score': 0.21662375330924988, 'start': 77, 'end': 95, 'answer': ' 1,28m² Heizfläche'}","{'score': 0.941451370716095, 'start': 102, 'end': 112, 'answer': ' 316 Liter'}"
4777,4778,Wand-Wassererwärmer elektrisch,used,"['D05.02', 'D08.01']",Building services,Sanitaires,Gebäudetechnik & Sanitär,Wasseranlagen,Warmwasseraufbereitung,"Hersteller Domotec
Typ Andris lux 10L oder 15L
Modell Übertisch, Wasseranschlüsse unten
Stromanschluss 230V
Leistung 1.0 kW
Einbaujahr 2020",gemischt,34,36,36,,"7,4",white,,25.09.2023 bis 30.09.2023,,,,,,1970-01-01 00:28:15.168,,,,"Oberdorf/BL, 4436",,useagain,92634,CH,de,img_7855_570x570.jpg,https://www.useagain.ch/de/wand-wassererwaermer-elektrisch-92634,D,,200,,,"{'score': 0.006447413004934788, 'start': 10, 'end': 18, 'answer': ' Domotec'}","{'score': 0.6167237758636475, 'start': 33, 'end': 46, 'answer': ' 10L oder 15L'}","{'score': 0.8066835403442383, 'start': 33, 'end': 46, 'answer': ' 10L oder 15L'}"
4778,4779,Allesbrenner,cleaned & tested,"['D05.02', 'D05.05']",Heating installations,Techniques,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Öfen & Cheminées,"Interne Artikelnummer: 112148

Hersteller: Burger Eisenwarenwerke
muss von einem Fachmann installiert werden",gemischt,40,60,84,,,,,17.05.2023,,,,,,2023-09-25 00:00:00.000,,,,"Münchenstein, 4142",,useagain,92567,CH,de,112148_570x570.jpg,https://www.useagain.ch/de/allesbrenner-92567,D05,,349,,,"{'score': 0.0006130508845672011, 'start': 49, 'end': 65, 'answer': ' Eisenwarenwerke'}","{'score': 4.27516215495416e-06, 'start': 42, 'end': 65, 'answer': ' Burger Eisenwarenwerke'}","{'score': 0.00019529162091203034, 'start': 22, 'end': 65, 'answer': ' 112148\n\nHersteller: Burger Eisenwarenwerke'}"
4779,4780,18x PE-Rohrisolierung (20x18/28/35/48) + 2x Klebeband,like new,"['D05.04', 'D06.04', 'D10.01', 'D10.02', 'D10.03', 'D10.04', 'D10.05', 'Sonstiges']",Gas installations,Techniques,Gebäudetechnik & Sanitär,"Heizung, Klima & Lüftung",Zubehör,"Neu und ungebraucht, je 1 Meter lang. Selbstklebend
Neupreis ca. 150 Franken.

1 Stück 20x18
10 Stück 20x28
6 Stück 20x35
1 Stück 20x48

+ 2 Rollen Klebeband 10m x 50mm

--&gt; 20x18 steht für Rohrdurchmesser 18mm, Dämmung 20mm. Dementsprechend bis zu Rohrduchmesser 48mm, Dämmung 20mm.

Anwendungsbereich: Heizung, Wasser
Funktionen: Selbstklebend, Reduzierung von Wärmeverlust, Schwitzwasservermeidung, Körperschallminderung, Korrosionsschutz

Tierfreier Nichtraucherhaushalt

Abholung in Birsfelden / BL
Verkauf von Privat ohne Gewährleistung.",Kunststoff,100,,,,,black,,22.06.2023,,,,,50.0,1970-01-01 00:00:00.002,,,,"Birsfelden, 4127",,useagain,92776,CH,de,,https://www.useagain.ch/de/18x-pe-rohrisolierung-20x18-28-35-48-2x-klebeband-92776,D10,,50,,,"{'score': 0.1077251210808754, 'start': 147, 'end': 157, 'answer': ' Klebeband'}","{'score': 0.3278886675834656, 'start': 78, 'end': 92, 'answer': '\n1 Stück 20x18'}","{'score': 0.3206636309623718, 'start': 78, 'end': 92, 'answer': '\n1 Stück 20x18'}"
4780,4781,Heizkörper,used,['D05.05'],Heat emission,,D Technik Gebäude,D05	Wärmetechnische Anlage,D05.05	Wärmeabgabe,"Einen Teil der Huber-Pavilions wiederverwenden?
Alles zu haben. Umsonst. An der ETH Hönggerberg.",,,,,,,white,,21.08.2022 bis 16.09.2022,,,,,,2023-09-25 00:00:00.000,,,,"Zürich, 8049",,useagain,90358,CH,de,img_1026_570x570.jpg,https://www.useagain.ch/de/heizkoerper-90358,D05.05,radiator,1,,,"{'score': 2.4550477974116802e-05, 'start': 0, 'end': 47, 'answer': 'Einen Teil der Huber-Pavilions wiederverwenden?'}","{'score': 5.947991876809056e-09, 'start': 47, 'end': 63, 'answer': '\nAlles zu haben.'}","{'score': 3.128536945951055e-06, 'start': 0, 'end': 47, 'answer': 'Einen Teil der Huber-Pavilions wiederverwenden?'}"
4781,4782,Hubtisch Translyft,"used, cleaned & tested","['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'H08.01', 'H08.02', 'H08.03', 'H08.04', 'H09.01', 'H09.02', 'H09.03', 'H09.04', 'H09.05', 'H09.06', 'H09.07', 'H09.08', 'H09.09', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Other use-specific facilities,,Sonstiges,Spezifische Anlagen,Weitere nutzungsspezifische Anlage,"Typ: TCB 1000 XF SP
Belastung: 1000Kg
Hebefläche: 150cm x 103cm


Art.Nr. 112974",,150,103,,,,,,28.06.2023,,,,,989.0,2023-09-25 00:00:00.000,,,,"Münchenstein, 4142",,useagain,92824,CH,de,112974_570x570.jpg,https://www.useagain.ch/de/hubtisch-translyft-92824,H09,table,989,,,"{'score': 0.020821547135710716, 'start': 4, 'end': 19, 'answer': ' TCB 1000 XF SP'}","{'score': 0.3885822594165802, 'start': 49, 'end': 63, 'answer': ' 150cm x 103cm'}","{'score': 0.0642194151878357, 'start': 30, 'end': 37, 'answer': ' 1000Kg'}"
4782,4783,Kanthölzer Konstruktionsbalken roh,used,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,"Diverse Kanthölzer: 10*10 ca. 50 Laufmeter (5stk a 5m, 2stk a 4,4m, 7stk a 2-2,7m)
Diverse Kanthölzer: 13,5*10 ca. 17,5 Laufmeter (4stk a 3,2m, 4stk a 1,4m)

Gratis dazu: 15*15 ca 12 Laufmeter (Mass nicht durchgängig,hat einige Ausschnitte)
Abzuholen in 2540 Grenchen",Holz,,,,,,,,,,,,,,2023-09-25 00:00:00.000,,,,"Grenchen , 2540",,useagain,92574,CH,de,img_20230518_172929_570x570.jpg,https://www.useagain.ch/de/kanthoelzer-konstruktionsbalken-roh-92574,D11,,200,,,"{'score': 0.02849343605339527, 'start': 7, 'end': 19, 'answer': ' Kanthölzer:'}","{'score': 0.08173422515392303, 'start': 19, 'end': 42, 'answer': ' 10*10 ca. 50 Laufmeter'}","{'score': 0.01953129842877388, 'start': 19, 'end': 42, 'answer': ' 10*10 ca. 50 Laufmeter'}"
4783,4784,Briefkasten,used & cleaned,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,"Interne Artikelnummer: 112302

Hersteller: Kehrer
Ausführung: 5'er
Mängel: 2 Schlösser fehlen",Metall,27,154,41,,,mixed,,17.05.2023,,,,,,2023-09-25 00:00:00.000,,,,"Münchenstein, 4142",,useagain,92566,CH,de,112302_%281%29_570x570.jpg,https://www.useagain.ch/de/briefkasten-92566,D11,,599,,,"{'score': 0.002332538366317749, 'start': 42, 'end': 49, 'answer': ' Kehrer'}","{'score': 0.02013864926993847, 'start': 61, 'end': 66, 'answer': "" 5'er""}","{'score': 0.2068239003419876, 'start': 61, 'end': 66, 'answer': "" 5'er""}"
4784,4785,Briefkasten,used & cleaned,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,"Interne Artikelnummer: 112301

Hersteller: Kehrer
Ausführung: 2'er 
Mängel: 1 Schloss fehlt
Besonderheit: grosses Brieffach",Metall,27,62,41,,,mixed,,17.05.2023,,,,,,2023-09-25 00:00:00.000,,,,"Münchenstein, 4142",,useagain,92564,CH,de,112301_570x570.jpg,https://www.useagain.ch/de/briefkasten-92564,D11,,299,,,"{'score': 0.001278206123970449, 'start': 42, 'end': 49, 'answer': ' Kehrer'}","{'score': 0.022846469655632973, 'start': 105, 'end': 123, 'answer': ' grosses Brieffach'}","{'score': 0.12212610989809036, 'start': 61, 'end': 66, 'answer': "" 2'er""}"
4785,4786,Briefkasten,used & cleaned,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,"Interne Artikelnummer: 112300

Hersteller: Kehrer
Ausführung: 4'er mit Milchkasten
Mängel: 2 Schlösser fehlen",Metall,"27,5",85,61,,,gray,,17.05.2023,,,,,,2023-09-25 00:00:00.000,,,,"Münchenstein, 4142",,useagain,92563,CH,de,112300_570x570.jpg,https://www.useagain.ch/de/briefkasten-92563,D11,,499,,,"{'score': 0.001411454170010984, 'start': 70, 'end': 82, 'answer': ' Milchkasten'}","{'score': 0.186362162232399, 'start': 61, 'end': 82, 'answer': "" 4'er mit Milchkasten""}","{'score': 0.4604191184043884, 'start': 61, 'end': 66, 'answer': "" 4'er""}"
4786,4787,Wasserspender BWT,"used, cleaned & tested","['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,"Modell: Aqua Drink Bio Cote
Spannung: 230V
Mängel: keine
Besonderheit: Filter muss ersetzt werden, Wasseranschluss vorhanden

Interne Artikelnummer: 112529",gemischt,37,"34,5",103,,,,,,,,,,,2023-09-25 00:00:00.000,,,,"Münchenstein, 4142",,useagain,92548,CH,de,112529_570x570.jpg,https://www.useagain.ch/de/wasserspender-bwt-92548,D11,,295,,,"{'score': 0.0024188922252506018, 'start': 18, 'end': 27, 'answer': ' Bio Cote'}","{'score': 0.00035520907840691507, 'start': 37, 'end': 42, 'answer': ' 230V'}","{'score': 0.001650744816288352, 'start': 7, 'end': 27, 'answer': ' Aqua Drink Bio Cote'}"
4787,4788,Spind Schrank 3-türig,used & cleaned,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,"Masse: H: 190cm B: 95cm T: 50 cm
Material: metall
Farbe: grau
Garantie: ohne Garantie
Mängel: 2 Schlüssel fehlen
Zustand: occasion/gebraucht

Artikel Nr: 112011",Metall,50,95,190,,,gray,,09.02.2023,,,,,60.0,1970-01-01 00:00:00.002,,,,"Münchenstein, 4142",,useagain,91922,CH,de,112011_2_570x570.jpg,https://www.useagain.ch/de/spind-schrank-3-tuerig-91922,D11,cabinet,60,,,"{'score': 0.986657440662384, 'start': 42, 'end': 49, 'answer': ' metall'}","{'score': 0.4156939685344696, 'start': 6, 'end': 32, 'answer': ' H: 190cm B: 95cm T: 50 cm'}","{'score': 0.0006097766454331577, 'start': 0, 'end': 32, 'answer': 'Masse: H: 190cm B: 95cm T: 50 cm'}"
4788,4789,Spind Schrank 4-türig,used & cleaned,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,"Masse: H: 180cm B: 118cm T: 50 cm
Material: metall
Farbe: grau
Garantie: ohne Garantie
Mängel: 1 Schlüssel fehlt
Zustand: occasion/gebraucht

Artikel Nr: 112010",Metall,50,118,180,,,gray,,09.02.2023,,,,,80.0,1970-01-01 00:00:00.002,,,,"Münchenstein, 4142",,useagain,91921,CH,de,112010_2_570x570.jpg,https://www.useagain.ch/de/spind-schrank-4-tuerig-91921,D11,cabinet,80,,,"{'score': 0.986440896987915, 'start': 43, 'end': 50, 'answer': ' metall'}","{'score': 0.44808846712112427, 'start': 6, 'end': 33, 'answer': ' H: 180cm B: 118cm T: 50 cm'}","{'score': 0.0005714008584618568, 'start': 27, 'end': 33, 'answer': ' 50 cm'}"
4789,4790,Spind Schrank 4-türig,used & cleaned,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,"Masse: H: 179cm B: 120cm T: 50 cm
Material: metall
Farbe: hellbraun
Garantie: ohne Garantie
Mängel: 1 Schlüssel fehlt
Zustand: occasion/gebraucht

Artikel Nr: 112006",Metall,50,120,179,,,,,09.02.2023,,,,,80.0,1970-01-01 00:00:00.002,,,,"Münchenstein, 4142",,useagain,91917,CH,de,112006_2_570x570.jpg,https://www.useagain.ch/de/spind-schrank-4-tuerig-91917,D11,cabinet,80,,,"{'score': 0.9869301319122314, 'start': 43, 'end': 50, 'answer': ' metall'}","{'score': 0.4551409184932709, 'start': 6, 'end': 33, 'answer': ' H: 179cm B: 120cm T: 50 cm'}","{'score': 0.0003971657424699515, 'start': 27, 'end': 33, 'answer': ' 50 cm'}"
4790,4791,Hydraulische Laderampe,used,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,Zustand unbekannt.,,230,240,,,,,,23.01.2023 bis 15.09.2023,,,,,,2023-09-25 00:00:00.000,,,,"Basel, 4056",,useagain,91739,CH,de,image_%2860%29_570x570.jpg,https://www.useagain.ch/de/hydraulische-laderampe-91739,D11,,150,,,"{'score': 0.47113507986068726, 'start': 7, 'end': 18, 'answer': ' unbekannt.'}","{'score': 0.0005733474972657859, 'start': 7, 'end': 18, 'answer': ' unbekannt.'}","{'score': 0.08489148318767548, 'start': 7, 'end': 18, 'answer': ' unbekannt.'}"
4793,4794,Metalltank,used,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'H08.01', 'H08.02', 'H08.03', 'H08.04', 'H09.01', 'H09.02', 'H09.03', 'H09.04', 'H09.05', 'H09.06', 'H09.07', 'H09.08', 'H09.09', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Other use-specific facilities,,Sonstiges,Spezifische Anlagen,Weitere nutzungsspezifische Anlage,"Zustand / Füllung unbekannt, ungereinigt",,,,,,,,,23.01.2023 bis 15.09.2023,,,,,,2023-09-25 00:00:00.000,,,,"Basel, 4056",,useagain,91721,CH,de,3daddf92-59c4-473c-a08f-6dc9698c87d4_570x570.jpg,https://www.useagain.ch/de/metalltank-91721,H09,,100,,,"{'score': 0.25894954800605774, 'start': 17, 'end': 40, 'answer': ' unbekannt, ungereinigt'}","{'score': 9.415263775736094e-05, 'start': 28, 'end': 40, 'answer': ' ungereinigt'}","{'score': 0.0034395453985780478, 'start': 17, 'end': 28, 'answer': ' unbekannt,'}"
4795,4796,Motor,used,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,Funktionszustand unbekannt,,,,,,,,,23.01.2023,,,,,,2023-09-25 00:00:00.000,,,,"Basel, 4056",,useagain,91716,CH,de,image_%2829%29_570x570.jpg,https://www.useagain.ch/de/motor-91716,D11,,300,,,"{'score': 0.045799169689416885, 'start': 16, 'end': 26, 'answer': ' unbekannt'}","{'score': 3.0984172099124407e-06, 'start': 0, 'end': 26, 'answer': 'Funktionszustand unbekannt'}","{'score': 0.000854621350299567, 'start': 16, 'end': 26, 'answer': ' unbekannt'}"
4800,4801,Wanduhr,used,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,Zustand unbekannt,,,6,,33,,,,23.01.2023 bis 15.09.2023,,,,,,2023-09-25 00:00:00.000,,,,"Basel, 4056",,useagain,91697,CH,de,9ff09aee-6b01-4204-b447-4012d5fd8dad_570x570.jpg,https://www.useagain.ch/de/wanduhr-91697,D11,,50,,,"{'score': 0.47175416350364685, 'start': 7, 'end': 17, 'answer': ' unbekannt'}","{'score': 0.0026712450198829174, 'start': 7, 'end': 17, 'answer': ' unbekannt'}","{'score': 0.14066490530967712, 'start': 7, 'end': 17, 'answer': ' unbekannt'}"
4801,4802,Krananlage,used,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'H01.01', 'H01.02', 'H01.03', 'H01.04', 'H01.05', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,,Sonstiges,Spezifische Anlagen,Produktionsanlage,Funktionszustand unbekannt,,1.139,,,,,,,23.01.2023 bis 15.09.2023,,,,,,2023-09-25 00:00:00.000,,,,"Basel, 4056",,useagain,91696,CH,de,image_%2813%29_570x570.jpg,https://www.useagain.ch/de/krananlage-91696,D11,,1500,,,"{'score': 0.045799169689416885, 'start': 16, 'end': 26, 'answer': ' unbekannt'}","{'score': 3.0984172099124407e-06, 'start': 0, 'end': 26, 'answer': 'Funktionszustand unbekannt'}","{'score': 0.000854621350299567, 'start': 16, 'end': 26, 'answer': ' unbekannt'}"
4802,4803,Absaugeanlage,used,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'H08.01', 'H08.02', 'H08.03', 'H08.04', 'H09.01', 'H09.02', 'H09.03', 'H09.04', 'H09.05', 'H09.06', 'H09.07', 'H09.08', 'H09.09', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Other use-specific facilities,,Sonstiges,Spezifische Anlagen,Weitere nutzungsspezifische Anlage,Schlauchlänge 840cm,,,,,,,,,23.01.2023 bis 15.09.2023,,,,,,2023-09-25 00:00:00.000,,,,"Basel, 4056",,useagain,91695,CH,de,image_%2810%29_570x570.jpg,https://www.useagain.ch/de/absaugeanlage-91695,H09,,50,,,"{'score': 0.0003764941357076168, 'start': 13, 'end': 19, 'answer': ' 840cm'}","{'score': 0.28266724944114685, 'start': 13, 'end': 19, 'answer': ' 840cm'}","{'score': 0.44600579142570496, 'start': 13, 'end': 19, 'answer': ' 840cm'}"
4803,4804,Schweissbank / Werkbank,defective,"['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,"Aus Holz mit Metallabdeckung 
Tablarbreite: 18cm
Tablarhöhe: 26cm
zweiteilig zusammengeschraubt",,534,85,91,,,,,23.01.2023 bis 15.09.2023,,,,,,,,,,"Basel, 4056",,useagain,91693,CH,de,b3cb70d1-9629-4d34-99a7-c90d7f154390_570x570.jpg,https://www.useagain.ch/de/schweissbank-werkbank-91693,D11,bench,100,,,"{'score': 0.9254754781723022, 'start': 3, 'end': 8, 'answer': ' Holz'}","{'score': 0.24412336945533752, 'start': 29, 'end': 48, 'answer': '\nTablarbreite: 18cm'}","{'score': 0.0018861551070585847, 'start': 65, 'end': 95, 'answer': '\nzweiteilig zusammengeschraubt'}"
4804,4805,antike Sägen - 2 Stück,"used, cleaned & tested","['D05.06', 'D06.06', 'D07.06', 'D11.01', 'D11.02', 'D11.03', 'D11.04', 'D11.05', 'G05.07', 'I02.06', 'I03.08', 'I03.09', 'Sonstiges']",Special utility installations,Insolite,Sonstiges,Sonstiges,Sonstiges,"Produkte-Nr. 2747
CHF 29.00/Stück
CHF 80.00/alle 3",Metall,,,,,,,,15.09.2022,,,,,29.0,1970-01-01 00:00:00.002,,,,"Zürich, 8050",,useagain,90528,CH,de,2747_1_570x570.jpg,https://www.useagain.ch/de/antike-saegen-2-stueck-90528,D11,,29,,,"{'score': 5.9505749959498644e-05, 'start': 12, 'end': 17, 'answer': ' 2747'}","{'score': 0.0008495181682519615, 'start': 17, 'end': 33, 'answer': '\nCHF 29.00/Stück'}","{'score': 0.24663767218589783, 'start': 17, 'end': 33, 'answer': '\nCHF 29.00/Stück'}"
4805,4806,KWC Küchen Einhand Auszugmischer AVA Chrome neu OVP,like new,['D08.05'],"Water: control fittings, appliances",Sanitaires,Gebäudetechnik & Sanitär,Sanitär,Armaturen,"neue Küchenarmatur von KWC: ""AVA Chrome"" Einhandmischer mit Auszugbrause, mit Panzerschläuchen originalverpackt, nur zu kontrollzwecken geöffnet. orig NP: 540.-- bei KWC

intern: Nr: 2255 - 60; ID: 1994 ; HP: 92861",Metall,,,,,,,,04.07.2023,,,,,225.0,2023-09-25 00:00:00.000,,,,,,useagain,92861,CH,de,20221206_162808_570x570.jpg,https://www.useagain.ch/de/kwc-kuechen-einhand-auszugmischer-ava-chrome-neu-ovp-92861,D08.05,kitchen,225,,,"{'score': 0.46896764636039734, 'start': 32, 'end': 40, 'answer': ' Chrome""'}","{'score': 0.0003997405292466283, 'start': 182, 'end': 193, 'answer': ' 2255 - 60;'}","{'score': 0.0004561697132885456, 'start': 154, 'end': 161, 'answer': ' 540.--'}"
4806,4807,Lavabo / Handwaschbecken Moderna R-48,like new,['D08.05'],"Water: control fittings, appliances",Sanitaires,Gebäudetechnik & Sanitär,Sanitär,Armaturen,"Waschbecken unterbaufähig 48 x 38 cm
Hersteller: Laufen
Modell / Serie: Moderna R
Material: Keramik
Farbe: weiss
Mit Hahnlochbohrung und Überlauf
Ohne Ablaufventil
Ohne Montagematerial
Lochabstand für Wandmontage: ca. 18 cm",Keramik,38,48,"14,5",,9,white,,04.07.2023,,,,,80.0,1970-01-01 00:00:00.002,,,,"Brügg, 2555",,useagain,92860,CH,de,1_%28454%29_570x570.jpg,https://www.useagain.ch/de/lavabo-handwaschbecken-moderna-r-48-92860,D08.05,sink,80,,,"{'score': 0.9832022190093994, 'start': 91, 'end': 99, 'answer': ' Keramik'}","{'score': 0.8595592975616455, 'start': 25, 'end': 36, 'answer': ' 48 x 38 cm'}","{'score': 0.28616029024124146, 'start': 25, 'end': 36, 'answer': ' 48 x 38 cm'}"
4807,4808,Duschsäule von AXOR :STARCK2,used,['D08.05'],"Water: control fittings, appliances",Sanitaires,Gebäudetechnik & Sanitär,Sanitär,Armaturen,"edle Dusche , Duschpaneel?, Duschsäule von AXOR: Modell Starck 2 (NP: 4400.--) ; inkl. UP Einbaukörper (NP 490.--), Handbrause (NP 230.--)
intern:ID: 19467; HP:92835",Metall,,,230,,,,,29.06.2023,,,,,475.0,2023-09-25 00:00:00.000,,,,"Winterthur, 8405",,useagain,92835,CH,de,20220106_110612_570x570.jpg,https://www.useagain.ch/de/duschsaeule-von-axor-starck2-92835,D08.05,shower,475,,,"{'score': 2.4051073523878586e-06, 'start': 0, 'end': 38, 'answer': 'edle Dusche , Duschpaneel?, Duschsäule'}","{'score': 2.4719915927562397e-06, 'start': 27, 'end': 38, 'answer': ' Duschsäule'}","{'score': 3.242262391722761e-05, 'start': 69, 'end': 78, 'answer': ' 4400.--)'}"
4808,4809,Badmischer,used & cleaned,['D08.05'],"Water: control fittings, appliances",Sanitaires,Gebäudetechnik & Sanitär,Sanitär,Armaturen,"Lochabstand: 16cm


Art. Nr. 112969



passende Badewanne auf useagain 92803",,,,,,,,,27.06.2023,,,,,95.0,1970-01-01 00:28:15.168,,,,"Münchenstein, 4142",,useagain,92804,CH,de,112969_570x570.jpg,https://www.useagain.ch/de/badmischer-92804,D08.05,faucet,95,,,"{'score': 0.1807047426700592, 'start': 61, 'end': 70, 'answer': ' useagain'}","{'score': 0.24924097955226898, 'start': 12, 'end': 17, 'answer': ' 16cm'}","{'score': 0.0005510901100933552, 'start': 12, 'end': 35, 'answer': ' 16cm\n\n\nArt. Nr. 112969'}"
4809,4810,Waschtisch GSI Kube,like new,['D08.05'],"Water: control fittings, appliances",Sanitaires,Gebäudetechnik & Sanitär,Sanitär,Armaturen,"Waschtisch / Waschbecken Unterbaufähig 120 x 47 cm
Hersteller: GSI
Modell / Serie: Kube
Material: Keramik
Farbe: weiss
Mit Hahnlochbohrung und Überlauf
Ohne Ablaufventil
Ohne Montagematerial (Schrauben, Handtuchhalter, etc.)
Lochabstand für Wandmontage: ca. 16/28/16 cm",Keramik,47,120,16,,33,white,,16.06.2023,,,,,,2023-09-25 00:00:00.000,,,,"Brügg, 2555",,useagain,92722,CH,de,1_%28425%29_570x570.jpg,https://www.useagain.ch/de/waschtisch-gsi-kube-92722,D08.05,sink,270,,,"{'score': 0.983036994934082, 'start': 97, 'end': 105, 'answer': ' Keramik'}","{'score': 0.8550743460655212, 'start': 38, 'end': 50, 'answer': ' 120 x 47 cm'}","{'score': 0.04796135798096657, 'start': 38, 'end': 50, 'answer': ' 120 x 47 cm'}"
